geo_id,msa,week_starting,population,traveling_work_school_count_avg_weekday,traveling_work_school_proportion_avg_weekday,traveling_work_school_change_in_proportion_since_baseline
16980,"Chicago-Naperville-Elgin, IL-IN-WI",10-19-2020,9536428,2445425.0,0.25642987080697300918,-0.180259864419438242074
16980,"Chicago-Naperville-Elgin, IL-IN-WI",10-26-2020,9536428,2262525.0,0.23725078194896453892,-0.241570463107880842254
16980,"Chicago-Naperville-Elgin, IL-IN-WI",11-02-2020,9536428,2220840.0,0.23287964843859776428,-0.255543849145757987060
16980,"Chicago-Naperville-Elgin, IL-IN-WI",11-09-2020,9536428,2309788.0,0.24220683048202115090,-0.225727254656203080547
16980,"Chicago-Naperville-Elgin, IL-IN-WI",11-16-2020,9536428,2048504.0,0.21480831187526398773,-0.313313249558942481021
16980,"Chicago-Naperville-Elgin, IL-IN-WI",11-23-2020,9536428,1542294.0,0.16172659196923628008,-0.483001812500858985305
16980,"Chicago-Naperville-Elgin, IL-IN-WI",11-30-2020,9536428,2133475.0,0.22371846146167097366,-0.284829800236057537443
16980,"Chicago-Naperville-Elgin, IL-IN-WI",12-07-2020,9536428,1617841.0,0.16964853087550181263,-0.457677417754463287558
16980,"Chicago-Naperville-Elgin, IL-IN-WI",12-14-2020,9536428,1397154.0,0.14650705693997794562,-0.531654739202010209950
16980,"Chicago-Naperville-Elgin, IL-IN-WI",12-21-2020,9536428,1623788.0,0.17027213963131688301,-0.455683901459219065891
16980,"Chicago-Naperville-Elgin, IL-IN-WI",12-28-2020,9536428,1689545.0,0.17716748870751186922,-0.433641249529443669190
16980,"Chicago-Naperville-Elgin, IL-IN-WI",01-04-2021,9536428,2164109.0,0.22693077533852297737,-0.274560861579842389188
