geo_id,msa,week_starting,population,traveling_work_school_count_avg_weekday,traveling_work_school_proportion_avg_weekday,traveling_work_school_change_in_proportion_since_baseline
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",10-05-2020,6138382,1284991.0,0.20933708589657665489,-0.395998142387502103441
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",10-12-2020,6138382,1236128.0,0.20137684490799041181,-0.418965885172097080917
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",10-19-2020,6138382,1429602.0,0.23289557411057180866,-0.328024660369961954667
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",10-26-2020,6138382,1291513.0,0.21039958086674957668,-0.392932517713594884415
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",11-02-2020,6138382,1296227.0,0.21116753567959765293,-0.390716731955729409033
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",11-09-2020,6138382,1311201.0,0.21360694072151260707,-0.383678298366786339768
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",11-16-2020,6138382,1215224.0,0.19797138724830093663,-0.428791677595181488551
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",11-23-2020,6138382,976976.0,0.15915855350807427755,-0.540778636704204352423
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",11-30-2020,6138382,1294333.0,0.21085898531567439107,-0.391606994625520925865
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",12-07-2020,6138382,966217.0,0.15740581149886077471,-0.545835836315760281502
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",12-14-2020,6138382,762946.0,0.12429105910971327623,-0.641382078739831780789
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",12-21-2020,6138382,1040625.0,0.16952757257531382048,-0.510860828536537902912
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",12-28-2020,6138382,1085793.0,0.17688586340830531564,-0.489629897032238413641
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",01-04-2021,6138382,1359131.0,0.22141518725944393816,-0.361149106306011576224
