geo_id,msa,week_starting,population,traveling_work_school_count_avg_weekday,traveling_work_school_proportion_avg_weekday,traveling_work_school_change_in_proportion_since_baseline
38900,"Portland-Vancouver-Hillsboro, OR-WA",10-26-2020,2417931,469572.0,0.19420405296925346505,-0.151406064483250294107
38900,"Portland-Vancouver-Hillsboro, OR-WA",11-02-2020,2417931,428627.0,0.17727015369752073157,-0.225400422515103378840
38900,"Portland-Vancouver-Hillsboro, OR-WA",11-09-2020,2417931,428566.0,0.17724492551689853846,-0.225510659560895124812
38900,"Portland-Vancouver-Hillsboro, OR-WA",11-16-2020,2417931,394934.0,0.16333551288270839821,-0.286289222250534468965
38900,"Portland-Vancouver-Hillsboro, OR-WA",11-23-2020,2417931,299203.0,0.12374339879839416427,-0.459290904720856306897
38900,"Portland-Vancouver-Hillsboro, OR-WA",11-30-2020,2417931,408012.0,0.16874426937741399568,-0.262655122498658180237
38900,"Portland-Vancouver-Hillsboro, OR-WA",12-07-2020,2417931,301258.0,0.12459329898165001400,-0.455577181292954045604
38900,"Portland-Vancouver-Hillsboro, OR-WA",12-14-2020,2417931,273114.0,0.11295359544999423060,-0.506438024190706474907
38900,"Portland-Vancouver-Hillsboro, OR-WA",12-21-2020,2417931,312871.0,0.12939616556469146555,-0.434590577804764770425
38900,"Portland-Vancouver-Hillsboro, OR-WA",12-28-2020,2417931,319595.0,0.13217705550737386633,-0.422439202462081167010
38900,"Portland-Vancouver-Hillsboro, OR-WA",01-04-2021,2417931,379800.0,0.15707644262801543965,-0.313638852594998129565
